# Player co-occurrence graph for AC Milan
# Format: player1	player2	total_weight	seasons
Kaka	Simon Kjær	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Kaka	Theo Hernandez	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Kaka	Zlatan Ibrahimović	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Mike Maignan	Olivier Giroud	12	[2010,2011,2012,2013,2015,2016,2018,2019,2020,2022,2023,2024]
Mike Maignan	Paolo Maldini	12	[2010,2011,2012,2013,2015,2016,2018,2019,2020,2022,2023,2024]
Mike Maignan	Rafael Leao	12	[2010,2011,2012,2013,2015,2016,2018,2019,2020,2022,2023,2024]
Mike Maignan	Samuel Chukwueze	11	[2010,2011,2012,2013,2015,2018,2019,2020,2022,2023,2024]
Mike Maignan	Sandro Tonali	12	[2010,2011,2012,2013,2015,2016,2018,2019,2020,2022,2023,2024]
Mike Maignan	Simon Kjær	12	[2010,2011,2012,2013,2015,2016,2018,2019,2020,2022,2023,2024]
Mike Maignan	Theo Hernandez	12	[2010,2011,2012,2013,2015,2016,2018,2019,2020,2022,2023,2024]
Mike Maignan	Zlatan Ibrahimović	12	[2010,2011,2012,2013,2015,2016,2018,2019,2020,2022,2023,2024]
Olivier Giroud	Paolo Maldini	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Olivier Giroud	Rafael Leao	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Olivier Giroud	Samuel Chukwueze	14	[2010,2011,2012,2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024]
Olivier Giroud	Sandro Tonali	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Olivier Giroud	Simon Kjær	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Olivier Giroud	Theo Hernandez	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Olivier Giroud	Zlatan Ibrahimović	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Paolo Maldini	Rafael Leao	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Paolo Maldini	Samuel Chukwueze	14	[2010,2011,2012,2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024]
Paolo Maldini	Sandro Tonali	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Paolo Maldini	Simon Kjær	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Paolo Maldini	Theo Hernandez	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Paolo Maldini	Zlatan Ibrahimović	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Rafael Leao	Samuel Chukwueze	14	[2010,2011,2012,2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024]
Rafael Leao	Sandro Tonali	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Rafael Leao	Simon Kjær	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Rafael Leao	Theo Hernandez	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Rafael Leao	Zlatan Ibrahimović	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Samuel Chukwueze	Sandro Tonali	14	[2010,2011,2012,2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024]
Samuel Chukwueze	Simon Kjær	14	[2010,2011,2012,2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024]
Samuel Chukwueze	Theo Hernandez	14	[2010,2011,2012,2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024]
Samuel Chukwueze	Zlatan Ibrahimović	14	[2010,2011,2012,2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024]
Sandro Tonali	Simon Kjær	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Sandro Tonali	Theo Hernandez	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Sandro Tonali	Zlatan Ibrahimović	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Simon Kjær	Theo Hernandez	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Simon Kjær	Zlatan Ibrahimović	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Theo Hernandez	Zlatan Ibrahimović	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Alessandro Nesta	Dida	11	[2011,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023]
Andrea Pirlo	Dida	11	[2011,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023]
Andriy Shevchenko	Dida	9	[2011,2014,2016,2017,2018,2019,2020,2021,2023]
Brahim Diaz	Dida	11	[2011,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023]
Cafu	Dida	11	[2011,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023]
Clarence Seedorf	Dida	11	[2011,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023]
Davide Calabria	Dida	11	[2011,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023]
Dida	Fikayo Tomori	11	[2011,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023]
Dida	Filippo Inzaghi	10	[2011,2014,2015,2016,2017,2018,2019,2020,2022,2023]
Dida	Gennaro Gattuso	11	[2011,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023]
Dida	Gianluigi Donnarumma	10	[2011,2014,2015,2016,2017,2018,2019,2020,2021,2023]
Dida	Ismael Bennacer	11	[2011,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023]
Dida	Kaka	11	[2011,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023]
Dida	Mike Maignan	8	[2011,2015,2016,2018,2019,2020,2022,2023]
Dida	Olivier Giroud	11	[2011,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023]
Dida	Paolo Maldini	11	[2011,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023]
Dida	Rafael Leao	11	[2011,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023]
Dida	Samuel Chukwueze	10	[2011,2014,2015,2017,2018,2019,2020,2021,2022,2023]
Dida	Sandro Tonali	11	[2011,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023]
Dida	Simon Kjær	11	[2011,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023]
Dida	Theo Hernandez	11	[2011,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023]
Dida	Zlatan Ibrahimović	11	[2011,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023]
Christian Pulisic	Dida	9	[2014,2015,2016,2017,2018,2019,2021,2022,2023]
