# Player co-occurrence graph for Bayern Munich
# Format: player1	player2	total_weight	seasons
Leroy Sane	Thomas Muller	27	[2010,2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Mario Mandzukic	Mats Hummels	13	[2010,2011,2012,2013,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Mario Mandzukic	Matthijs de Ligt	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Mario Mandzukic	Oliver Kahn	13	[2010,2011,2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Mario Mandzukic	Philipp Lahm	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2021,2022,2023,2024]
Mario Mandzukic	Rafinha	13	[2010,2011,2012,2013,2014,2015,2016,2018,2019,2020,2021,2022,2024]
Mario Mandzukic	Robert Lewandowski	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Mario Mandzukic	Serge Gnabry	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Mario Mandzukic	Sven Ulreich	13	[2010,2011,2012,2013,2014,2015,2017,2018,2019,2020,2021,2022,2023]
Mario Mandzukic	Thomas Muller	29	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Mats Hummels	Matthijs de Ligt	13	[2010,2011,2012,2013,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Mats Hummels	Oliver Kahn	12	[2010,2011,2013,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Mats Hummels	Philipp Lahm	12	[2010,2011,2012,2013,2016,2017,2018,2019,2021,2022,2023,2024]
Mats Hummels	Rafinha	11	[2010,2011,2012,2013,2016,2018,2019,2020,2021,2022,2024]
Mats Hummels	Robert Lewandowski	13	[2010,2011,2012,2013,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Mats Hummels	Serge Gnabry	13	[2010,2011,2012,2013,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Mats Hummels	Sven Ulreich	11	[2010,2011,2012,2013,2017,2018,2019,2020,2021,2022,2023]
Mats Hummels	Thomas Muller	25	[2010,2011,2012,2013,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Matthijs de Ligt	Oliver Kahn	13	[2010,2011,2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Matthijs de Ligt	Philipp Lahm	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2021,2022,2023,2024]
Matthijs de Ligt	Rafinha	13	[2010,2011,2012,2013,2014,2015,2016,2018,2019,2020,2021,2022,2024]
Matthijs de Ligt	Robert Lewandowski	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Matthijs de Ligt	Serge Gnabry	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Matthijs de Ligt	Sven Ulreich	13	[2010,2011,2012,2013,2014,2015,2017,2018,2019,2020,2021,2022,2023]
Matthijs de Ligt	Thomas Muller	29	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Oliver Kahn	Philipp Lahm	12	[2010,2011,2013,2015,2016,2017,2018,2019,2021,2022,2023,2024]
Oliver Kahn	Rafinha	11	[2010,2011,2013,2015,2016,2018,2019,2020,2021,2022,2024]
Oliver Kahn	Robert Lewandowski	13	[2010,2011,2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Oliver Kahn	Serge Gnabry	13	[2010,2011,2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Oliver Kahn	Sven Ulreich	11	[2010,2011,2013,2015,2017,2018,2019,2020,2021,2022,2023]
Oliver Kahn	Thomas Muller	25	[2010,2011,2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Philipp Lahm	Rafinha	12	[2010,2011,2012,2013,2014,2015,2016,2018,2019,2021,2022,2024]
Philipp Lahm	Robert Lewandowski	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2021,2022,2023,2024]
Philipp Lahm	Serge Gnabry	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2021,2022,2023,2024]
Philipp Lahm	Sven Ulreich	12	[2010,2011,2012,2013,2014,2015,2017,2018,2019,2021,2022,2023]
Philipp Lahm	Thomas Muller	27	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2021,2022,2023,2024]
Rafinha	Robert Lewandowski	13	[2010,2011,2012,2013,2014,2015,2016,2018,2019,2020,2021,2022,2024]
Rafinha	Serge Gnabry	13	[2010,2011,2012,2013,2014,2015,2016,2018,2019,2020,2021,2022,2024]
Rafinha	Sven Ulreich	11	[2010,2011,2012,2013,2014,2015,2018,2019,2020,2021,2022]
Rafinha	Thomas Muller	25	[2010,2011,2012,2013,2014,2015,2016,2018,2019,2020,2021,2022,2024]
Robert Lewandowski	Serge Gnabry	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Robert Lewandowski	Sven Ulreich	13	[2010,2011,2012,2013,2014,2015,2017,2018,2019,2020,2021,2022,2023]
Robert Lewandowski	Thomas Muller	29	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Serge Gnabry	Sven Ulreich	13	[2010,2011,2012,2013,2014,2015,2017,2018,2019,2020,2021,2022,2023]
Serge Gnabry	Thomas Muller	29	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Sven Ulreich	Thomas Muller	25	[2010,2011,2012,2013,2014,2015,2017,2018,2019,2020,2021,2022,2023]
Thomas Muller	Thomas Muller	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2020,2021,2022,2023,2024]
Alphonso Davies	Manuel Neuer	9	[2011,2012,2013,2014,2015,2016,2019,2022,2024]
Alphonso Davies	Toni Kroos	12	[2011,2012,2013,2014,2015,2016,2017,2019,2020,2022,2023,2024]
Arjen Robben	Manuel Neuer	11	[2011,2012,2013,2014,2015,2016,2018,2019,2021,2022,2024]
Arjen Robben	Toni Kroos	13	[2011,2012,2013,2014,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Bastian Schweinsteiger	Manuel Neuer	9	[2011,2012,2013,2014,2016,2018,2019,2022,2024]
Bastian Schweinsteiger	Toni Kroos	11	[2011,2012,2013,2014,2016,2017,2019,2020,2022,2023,2024]
David Alaba	Manuel Neuer	10	[2011,2012,2013,2014,2015,2016,2018,2021,2022,2024]
David Alaba	Toni Kroos	12	[2011,2012,2013,2014,2015,2016,2017,2020,2021,2022,2023,2024]
Dayot Upamecano	Manuel Neuer	8	[2011,2014,2015,2016,2018,2019,2021,2024]
Dayot Upamecano	Toni Kroos	9	[2011,2014,2015,2016,2017,2019,2020,2021,2024]
Eric Maxim Choupo-Moting	Manuel Neuer	8	[2011,2012,2014,2015,2019,2021,2022,2024]
Eric Maxim Choupo-Moting	Toni Kroos	11	[2011,2012,2014,2015,2017,2019,2020,2021,2022,2023,2024]
Franck Ribery	Manuel Neuer	11	[2011,2012,2013,2014,2015,2016,2018,2019,2021,2022,2024]
Franck Ribery	Toni Kroos	13	[2011,2012,2013,2014,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Harry Kane	Manuel Neuer	10	[2011,2012,2013,2014,2015,2016,2018,2019,2022,2024]
Harry Kane	Toni Kroos	12	[2011,2012,2013,2014,2015,2016,2017,2019,2020,2022,2023,2024]
Jamal Musiala	Manuel Neuer	11	[2011,2012,2013,2014,2015,2016,2018,2019,2021,2022,2024]
Jamal Musiala	Toni Kroos	13	[2011,2012,2013,2014,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Jerome Boateng	Manuel Neuer	10	[2011,2012,2013,2014,2015,2016,2018,2019,2022,2024]
Jerome Boateng	Toni Kroos	12	[2011,2012,2013,2014,2015,2016,2017,2019,2020,2022,2023,2024]
Joshua Kimmich	Manuel Neuer	8	[2011,2014,2015,2016,2018,2021,2022,2024]
Joshua Kimmich	Toni Kroos	10	[2011,2014,2015,2016,2017,2020,2021,2022,2023,2024]
Kingsley Coman	Manuel Neuer	11	[2011,2012,2013,2014,2015,2016,2018,2019,2021,2022,2024]
Kingsley Coman	Toni Kroos	12	[2011,2012,2013,2014,2015,2016,2017,2019,2021,2022,2023,2024]
Leon Goretzka	Manuel Neuer	11	[2011,2012,2013,2014,2015,2016,2018,2019,2021,2022,2024]
Leon Goretzka	Toni Kroos	13	[2011,2012,2013,2014,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Leroy Sane	Manuel Neuer	10	[2011,2013,2014,2015,2016,2018,2019,2021,2022,2024]
Leroy Sane	Toni Kroos	12	[2011,2013,2014,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Manuel Neuer	Mario Mandzukic	11	[2011,2012,2013,2014,2015,2016,2018,2019,2021,2022,2024]
Manuel Neuer	Mats Hummels	9	[2011,2012,2013,2016,2018,2019,2021,2022,2024]
Manuel Neuer	Matthijs de Ligt	11	[2011,2012,2013,2014,2015,2016,2018,2019,2021,2022,2024]
Manuel Neuer	Oliver Kahn	9	[2011,2013,2015,2016,2018,2019,2021,2022,2024]
Manuel Neuer	Philipp Lahm	11	[2011,2012,2013,2014,2015,2016,2018,2019,2021,2022,2024]
Manuel Neuer	Rafinha	11	[2011,2012,2013,2014,2015,2016,2018,2019,2021,2022,2024]
Manuel Neuer	Robert Lewandowski	11	[2011,2012,2013,2014,2015,2016,2018,2019,2021,2022,2024]
Manuel Neuer	Serge Gnabry	11	[2011,2012,2013,2014,2015,2016,2018,2019,2021,2022,2024]
Manuel Neuer	Sven Ulreich	9	[2011,2012,2013,2014,2015,2018,2019,2021,2022]
Manuel Neuer	Thomas Muller	21	[2011,2012,2013,2014,2015,2016,2018,2019,2021,2022,2024]
Manuel Neuer	Toni Kroos	10	[2011,2012,2013,2014,2015,2016,2019,2021,2022,2024]
Mario Mandzukic	Toni Kroos	13	[2011,2012,2013,2014,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Mats Hummels	Toni Kroos	11	[2011,2012,2013,2016,2017,2019,2020,2021,2022,2023,2024]
Matthijs de Ligt	Toni Kroos	13	[2011,2012,2013,2014,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Oliver Kahn	Toni Kroos	11	[2011,2013,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Philipp Lahm	Toni Kroos	12	[2011,2012,2013,2014,2015,2016,2017,2019,2021,2022,2023,2024]
Rafinha	Toni Kroos	11	[2011,2012,2013,2014,2015,2016,2019,2020,2021,2022,2024]
Robert Lewandowski	Toni Kroos	13	[2011,2012,2013,2014,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Serge Gnabry	Toni Kroos	13	[2011,2012,2013,2014,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Sven Ulreich	Toni Kroos	11	[2011,2012,2013,2014,2015,2017,2019,2020,2021,2022,2023]
Thomas Muller	Toni Kroos	25	[2011,2012,2013,2014,2015,2016,2017,2019,2020,2021,2022,2023,2024]
