# Player co-occurrence graph for Manchester United
# Format: player1	player2	total_weight	seasons
Rio Ferdinand	Wayne Rooney	12	[2010,2011,2012,2014,2015,2016,2018,2019,2020,2022,2023,2024]
Roy Keane	Ruud van Nistelrooy	14	[2010,2011,2012,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Roy Keane	Ryan Giggs	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Roy Keane	Wayne Rooney	12	[2010,2011,2012,2014,2015,2016,2018,2019,2020,2022,2023,2024]
Ruud van Nistelrooy	Ryan Giggs	14	[2010,2011,2012,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Ruud van Nistelrooy	Wayne Rooney	12	[2010,2011,2012,2014,2015,2016,2018,2019,2020,2022,2023,2024]
Ryan Giggs	Wayne Rooney	12	[2010,2011,2012,2014,2015,2016,2018,2019,2020,2022,2023,2024]
Andre Onana	Marcus Rashford	9	[2011,2013,2015,2017,2018,2019,2021,2023,2024]
Andre Onana	Rasmus Hojlund	11	[2011,2013,2014,2015,2016,2017,2018,2019,2021,2023,2024]
Anthony Martial	Marcus Rashford	12	[2011,2012,2013,2015,2017,2018,2019,2020,2021,2022,2023,2024]
Anthony Martial	Rasmus Hojlund	14	[2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Bruno Fernandes	Marcus Rashford	12	[2011,2012,2013,2015,2017,2018,2019,2020,2021,2022,2023,2024]
Bruno Fernandes	Rasmus Hojlund	14	[2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Casemiro	Marcus Rashford	12	[2011,2012,2013,2015,2017,2018,2019,2020,2021,2022,2023,2024]
Casemiro	Rasmus Hojlund	14	[2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Christian Eriksen	Marcus Rashford	12	[2011,2012,2013,2015,2017,2018,2019,2020,2021,2022,2023,2024]
Christian Eriksen	Rasmus Hojlund	14	[2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Cristiano Ronaldo	Marcus Rashford	11	[2011,2012,2013,2015,2017,2019,2020,2021,2022,2023,2024]
Cristiano Ronaldo	Rasmus Hojlund	13	[2011,2012,2013,2014,2015,2016,2017,2019,2020,2021,2022,2023,2024]
David Beckham	Marcus Rashford	12	[2011,2012,2013,2015,2017,2018,2019,2020,2021,2022,2023,2024]
David Beckham	Rasmus Hojlund	14	[2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
David de Gea	Marcus Rashford	11	[2011,2012,2013,2015,2017,2018,2019,2020,2021,2022,2024]
David de Gea	Rasmus Hojlund	13	[2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
Gary Neville	Marcus Rashford	12	[2011,2012,2013,2015,2017,2018,2019,2020,2021,2022,2023,2024]
Gary Neville	Rasmus Hojlund	14	[2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Harry Maguire	Marcus Rashford	12	[2011,2012,2013,2015,2017,2018,2019,2020,2021,2022,2023,2024]
Harry Maguire	Rasmus Hojlund	14	[2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Lisandro Martinez	Marcus Rashford	12	[2011,2012,2013,2015,2017,2018,2019,2020,2021,2022,2023,2024]
Lisandro Martinez	Rasmus Hojlund	14	[2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Luke Shaw	Marcus Rashford	12	[2011,2012,2013,2015,2017,2018,2019,2020,2021,2022,2023,2024]
Luke Shaw	Rasmus Hojlund	14	[2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Marcus Rashford	Nemanja Vidic	12	[2011,2012,2013,2015,2017,2018,2019,2020,2021,2022,2023,2024]
Marcus Rashford	Patrice Evra	12	[2011,2012,2013,2015,2017,2018,2019,2020,2021,2022,2023,2024]
Marcus Rashford	Paul Scholes	12	[2011,2012,2013,2015,2017,2018,2019,2020,2021,2022,2023,2024]
Marcus Rashford	Peter Schmeichel	10	[2011,2012,2015,2017,2019,2020,2021,2022,2023,2024]
Marcus Rashford	Rasmus Hojlund	12	[2011,2012,2013,2015,2017,2018,2019,2020,2021,2022,2023,2024]
Marcus Rashford	Rio Ferdinand	12	[2011,2012,2013,2015,2017,2018,2019,2020,2021,2022,2023,2024]
Marcus Rashford	Roy Keane	12	[2011,2012,2013,2015,2017,2018,2019,2020,2021,2022,2023,2024]
Marcus Rashford	Ruud van Nistelrooy	11	[2011,2012,2015,2017,2018,2019,2020,2021,2022,2023,2024]
Marcus Rashford	Ryan Giggs	12	[2011,2012,2013,2015,2017,2018,2019,2020,2021,2022,2023,2024]
Marcus Rashford	Wayne Rooney	9	[2011,2012,2015,2018,2019,2020,2022,2023,2024]
Nemanja Vidic	Rasmus Hojlund	14	[2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Patrice Evra	Rasmus Hojlund	14	[2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Paul Scholes	Rasmus Hojlund	14	[2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Peter Schmeichel	Rasmus Hojlund	11	[2011,2012,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Rasmus Hojlund	Rio Ferdinand	14	[2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Rasmus Hojlund	Roy Keane	14	[2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Rasmus Hojlund	Ruud van Nistelrooy	13	[2011,2012,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Rasmus Hojlund	Ryan Giggs	14	[2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Rasmus Hojlund	Wayne Rooney	11	[2011,2012,2014,2015,2016,2018,2019,2020,2022,2023,2024]
Eric Cantona	Marcus Rashford	9	[2012,2013,2015,2017,2018,2020,2022,2023,2024]
Eric Cantona	Rasmus Hojlund	11	[2012,2013,2014,2015,2016,2017,2018,2020,2022,2023,2024]
