# Player co-occurrence graph for Real Madrid
# Format: player1	player2	total_weight	seasons
Sergio Ramos	Toni Kroos	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Sergio Ramos	Zinedine Zidane	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Thibaut Courtois	Toni Kroos	13	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2024]
Thibaut Courtois	Zinedine Zidane	13	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2024]
Toni Kroos	Zinedine Zidane	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Antonio Rudiger	Keylor Navas	10	[2011,2012,2013,2014,2017,2020,2021,2022,2023,2024]
Antonio Rudiger	Rodrygo	12	[2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
Antonio Rudiger	Vinicius Junior	12	[2011,2012,2013,2014,2015,2017,2018,2020,2021,2022,2023,2024]
Casemiro	Keylor Navas	10	[2011,2012,2013,2014,2017,2020,2021,2022,2023,2024]
Casemiro	Rodrygo	12	[2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
Casemiro	Vinicius Junior	12	[2011,2012,2013,2014,2015,2017,2018,2020,2021,2022,2023,2024]
Claude Makelele	Keylor Navas	10	[2011,2012,2013,2014,2017,2020,2021,2022,2023,2024]
Claude Makelele	Rodrygo	12	[2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
Claude Makelele	Vinicius Junior	12	[2011,2012,2013,2014,2015,2017,2018,2020,2021,2022,2023,2024]
Cristiano Ronaldo	Keylor Navas	9	[2011,2012,2013,2014,2017,2021,2022,2023,2024]
Cristiano Ronaldo	Rodrygo	11	[2011,2013,2014,2015,2016,2017,2018,2019,2021,2022,2024]
Cristiano Ronaldo	Vinicius Junior	11	[2011,2012,2013,2014,2015,2017,2018,2021,2022,2023,2024]
Dani Carvajal	Keylor Navas	10	[2011,2012,2013,2014,2017,2020,2021,2022,2023,2024]
Dani Carvajal	Rodrygo	12	[2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
Dani Carvajal	Vinicius Junior	12	[2011,2012,2013,2014,2015,2017,2018,2020,2021,2022,2023,2024]
David Alaba	Keylor Navas	10	[2011,2012,2013,2014,2017,2020,2021,2022,2023,2024]
David Alaba	Rodrygo	12	[2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
David Alaba	Vinicius Junior	12	[2011,2012,2013,2014,2015,2017,2018,2020,2021,2022,2023,2024]
Eduardo Camavinga	Keylor Navas	10	[2011,2012,2013,2014,2017,2020,2021,2022,2023,2024]
Eduardo Camavinga	Rodrygo	12	[2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
Eduardo Camavinga	Vinicius Junior	12	[2011,2012,2013,2014,2015,2017,2018,2020,2021,2022,2023,2024]
Federico Valverde	Keylor Navas	10	[2011,2012,2013,2014,2017,2020,2021,2022,2023,2024]
Federico Valverde	Rodrygo	12	[2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
Federico Valverde	Vinicius Junior	12	[2011,2012,2013,2014,2015,2017,2018,2020,2021,2022,2023,2024]
Ferland Mendy	Keylor Navas	10	[2011,2012,2013,2014,2017,2020,2021,2022,2023,2024]
Ferland Mendy	Rodrygo	12	[2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
Ferland Mendy	Vinicius Junior	12	[2011,2012,2013,2014,2015,2017,2018,2020,2021,2022,2023,2024]
Gareth Bale	Keylor Navas	8	[2011,2012,2013,2017,2020,2022,2023,2024]
Gareth Bale	Rodrygo	10	[2011,2013,2015,2016,2017,2018,2019,2020,2022,2024]
Gareth Bale	Vinicius Junior	10	[2011,2012,2013,2015,2017,2018,2020,2022,2023,2024]
Jude Bellingham	Keylor Navas	10	[2011,2012,2013,2014,2017,2020,2021,2022,2023,2024]
Jude Bellingham	Rodrygo	12	[2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
Jude Bellingham	Vinicius Junior	12	[2011,2012,2013,2014,2015,2017,2018,2020,2021,2022,2023,2024]
Karim Benzema	Keylor Navas	7	[2011,2012,2013,2014,2017,2022,2024]
Karim Benzema	Rodrygo	8	[2011,2013,2014,2015,2016,2017,2022,2024]
Karim Benzema	Vinicius Junior	8	[2011,2012,2013,2014,2015,2017,2022,2024]
Keylor Navas	Luka Modric	10	[2011,2012,2013,2014,2017,2020,2021,2022,2023,2024]
Keylor Navas	Marcelo	10	[2011,2012,2013,2014,2017,2020,2021,2022,2023,2024]
Keylor Navas	Raphael Varane	10	[2011,2012,2013,2014,2017,2020,2021,2022,2023,2024]
Keylor Navas	Raul	10	[2011,2012,2013,2014,2017,2020,2021,2022,2023,2024]
Keylor Navas	Rodrygo	8	[2011,2013,2014,2017,2020,2021,2022,2024]
Keylor Navas	Sergio Ramos	10	[2011,2012,2013,2014,2017,2020,2021,2022,2023,2024]
Keylor Navas	Thibaut Courtois	8	[2011,2012,2013,2014,2017,2020,2021,2024]
Keylor Navas	Toni Kroos	10	[2011,2012,2013,2014,2017,2020,2021,2022,2023,2024]
Keylor Navas	Vinicius Junior	10	[2011,2012,2013,2014,2017,2020,2021,2022,2023,2024]
Keylor Navas	Zinedine Zidane	10	[2011,2012,2013,2014,2017,2020,2021,2022,2023,2024]
Luka Modric	Rodrygo	12	[2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
Luka Modric	Vinicius Junior	12	[2011,2012,2013,2014,2015,2017,2018,2020,2021,2022,2023,2024]
Marcelo	Rodrygo	12	[2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
Marcelo	Vinicius Junior	12	[2011,2012,2013,2014,2015,2017,2018,2020,2021,2022,2023,2024]
Raphael Varane	Rodrygo	12	[2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
Raphael Varane	Vinicius Junior	12	[2011,2012,2013,2014,2015,2017,2018,2020,2021,2022,2023,2024]
Raul	Rodrygo	10	[2011,2013,2014,2015,2017,2019,2020,2021,2022,2024]
Raul	Vinicius Junior	11	[2011,2012,2013,2014,2015,2017,2020,2021,2022,2023,2024]
Rodrygo	Sergio Ramos	12	[2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
Rodrygo	Thibaut Courtois	11	[2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2024]
Rodrygo	Toni Kroos	12	[2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
Rodrygo	Vinicius Junior	10	[2011,2013,2014,2015,2017,2018,2020,2021,2022,2024]
Rodrygo	Zinedine Zidane	12	[2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
Sergio Ramos	Vinicius Junior	12	[2011,2012,2013,2014,2015,2017,2018,2020,2021,2022,2023,2024]
Thibaut Courtois	Vinicius Junior	10	[2011,2012,2013,2014,2015,2017,2018,2020,2021,2024]
Toni Kroos	Vinicius Junior	12	[2011,2012,2013,2014,2015,2017,2018,2020,2021,2022,2023,2024]
Vinicius Junior	Zinedine Zidane	12	[2011,2012,2013,2014,2015,2017,2018,2020,2021,2022,2023,2024]
Iker Casillas	Keylor Navas	9	[2012,2013,2014,2017,2020,2021,2022,2023,2024]
Iker Casillas	Vinicius Junior	11	[2012,2013,2014,2015,2017,2018,2020,2021,2022,2023,2024]
Keylor Navas	Kylian Mbappe	8	[2012,2013,2017,2020,2021,2022,2023,2024]
Kylian Mbappe	Vinicius Junior	9	[2012,2013,2017,2018,2020,2021,2022,2023,2024]
Iker Casillas	Rodrygo	11	[2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
Kylian Mbappe	Rodrygo	9	[2013,2016,2017,2018,2019,2020,2021,2022,2024]
