# Player co-occurrence graph for Legia Warszawa
# Format: player1	player2	total_weight	seasons
Michał Pazdan	Yuri Ribeiro	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Miroslav Radović	Nemanja Nikolić	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Miroslav Radović	Radosław Cierzniak	13	[2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
Miroslav Radović	Tomasz Brzyski	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Miroslav Radović	Tomasz Jodłowiec	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Miroslav Radović	Vadis Odjidja-Ofoe	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2023,2024]
Miroslav Radović	Yuri Ribeiro	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Nemanja Nikolić	Radosław Cierzniak	13	[2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
Nemanja Nikolić	Tomasz Brzyski	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Nemanja Nikolić	Tomasz Jodłowiec	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Nemanja Nikolić	Vadis Odjidja-Ofoe	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2023,2024]
Nemanja Nikolić	Yuri Ribeiro	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Radosław Cierzniak	Tomasz Brzyski	13	[2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
Radosław Cierzniak	Tomasz Jodłowiec	13	[2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
Radosław Cierzniak	Vadis Odjidja-Ofoe	12	[2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2024]
Radosław Cierzniak	Yuri Ribeiro	13	[2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
Tomasz Brzyski	Tomasz Jodłowiec	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Tomasz Brzyski	Vadis Odjidja-Ofoe	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2023,2024]
Tomasz Brzyski	Yuri Ribeiro	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Tomasz Jodłowiec	Vadis Odjidja-Ofoe	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2023,2024]
Tomasz Jodłowiec	Yuri Ribeiro	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Vadis Odjidja-Ofoe	Yuri Ribeiro	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2023,2024]
